排名,股票代码,股票名称,行业,市场板块,收盘价,结论标签,动作标签,趋势阶段,执行分,仓位,机会类型,入场分区,入场概率,次日承接,快速失败,Early分,Mid分,Late分,市场分,板块分,基本面分,结构分,10日延续概率,突破成功率,10日预期收益,风险分,模型风险
4019,920640.BJ,富士达,通信设备,北交所,34.59,defense_first,stand_aside,transition,5.60,0%,reject,watch,47.40%,59.28%,23.64%,30.9,41.4,59.0,47.4,67.4,48.9,0,37.87%,31.58%,0.48%,89,0.84
4020,300731.SZ,科创新源,橡胶,创业板,66.23,defense_first,stand_aside,transition,5.60,0%,reject,watch,47.40%,58.09%,23.46%,33.3,40.4,49.4,47.4,39.9,48.9,8,41.90%,34.87%,0.92%,100,0.88
4021,603836.SH,海程邦达,仓储物流,主板,12.82,defense_first,stand_aside,transition,5.60,0%,reject,watch,47.00%,59.73%,18.58%,41.1,41.2,26.7,0.0,38.3,48.9,4,38.64%,35.33%,0.75%,72,0.65
4022,605088.SH,冠盛股份,汽车配件,主板,32.87,defense_first,stand_aside,transition,5.60,0%,reject,candidate,57.20%,63.03%,16.39%,17.0,34.0,30.5,0.0,43.4,48.9,25,54.83%,32.67%,2.04%,74,0.73
4023,600261.SH,阳光照明,家用电器,主板,3.71,defense_first,stand_aside,transition,5.60,0%,reject,watch,53.40%,54.79%,27.04%,40.0,42.0,52.4,0.0,39.0,48.9,11,31.54%,46.67%,0.55%,78,0.72
4024,920806.BJ,云星宇,软件服务,北交所,11.29,defense_first,stand_aside,transition,5.60,0%,reject,watch,45.80%,57.28%,17.80%,34.3,37.6,37.9,47.4,38.1,48.9,0,42.03%,58.40%,2.07%,81,0.54
4025,001239.SZ,永达股份,工程机械,主板,14.97,defense_first,stand_aside,transition,5.59,0%,reject,candidate,59.00%,62.80%,17.44%,35.5,33.7,30.7,0.0,39.9,48.9,20,52.83%,38.00%,2.14%,82,0.77
4026,300124.SZ,汇川技术,电器仪表,创业板,66.04,defense_first,stand_aside,transition,5.59,0%,reject,watch,54.40%,60.41%,17.68%,14.5,46.0,34.7,0.0,44.7,48.9,4,41.15%,34.33%,0.92%,79,0.77
4027,601985.SH,中国核电,新型电力,主板,8.70,defense_first,stand_aside,transition,5.59,0%,reject,watch,52.40%,60.49%,17.50%,14.2,35.1,30.1,0.0,33.2,48.9,30,48.01%,40.91%,1.81%,73,0.63
4028,600779.SH,水井坊,白酒,主板,32.32,defense_first,stand_aside,transition,5.59,0%,reject,watch,53.80%,62.14%,22.05%,14.3,47.2,50.2,0.0,49.0,48.9,0,50.45%,31.67%,1.61%,80,0.75
4029,002660.SZ,茂硕电源,电气设备,主板,8.51,defense_first,stand_aside,transition,5.59,0%,reject,watch,45.00%,58.86%,22.09%,40.1,47.3,39.4,47.4,38.2,48.9,0,38.36%,37.80%,0.81%,81,0.67
4030,300932.SZ,三友联众,电气设备,创业板,13.48,defense_first,stand_aside,transition,5.59,0%,reject,candidate,62.60%,62.67%,23.05%,32.7,47.9,56.5,0.0,38.2,48.9,20,51.32%,33.40%,1.78%,85,0.81
4031,300608.SZ,思特奇,软件服务,创业板,12.67,defense_first,stand_aside,transition,5.59,0%,reject,candidate,60.20%,57.39%,32.02%,14.4,50.4,48.7,0.0,38.1,54.6,85,49.13%,57.00%,2.58%,93,0.87
4032,300079.SZ,数码视讯,IT设备,创业板,5.31,defense_first,stand_aside,transition,5.59,0%,reject,watch,47.00%,58.77%,22.57%,41.1,52.2,44.8,0.0,40.9,48.9,6,45.06%,41.18%,1.51%,81,0.67
4033,600399.SH,抚顺特钢,特种钢,主板,5.82,defense_first,stand_aside,transition,5.58,0%,reject,watch,42.40%,58.07%,19.04%,16.5,59.2,33.9,0.0,38.9,48.9,0,38.09%,30.67%,0.40%,88,0.83
4034,920022.BJ,世昌股份,汽车配件,北交所,25.79,defense_first,stand_aside,transition,5.58,0%,reject,watch,40.40%,56.23%,22.05%,20.7,47.2,34.4,47.4,43.4,48.9,0,36.06%,40.07%,0.64%,79,0.73
4035,000630.SZ,铜陵有色,铜,主板,6.10,defense_first,stand_aside,transition,5.58,0%,reject,watch,53.60%,55.09%,24.62%,32.0,33.2,60.5,0.0,45.9,48.9,0,31.39%,32.33%,-0.17%,83,0.86
4036,002029.SZ,七匹狼,服饰,主板,10.01,defense_first,stand_aside,transition,5.58,0%,reject,candidate,57.80%,63.61%,18.70%,16.4,32.5,31.2,0.0,42.1,48.9,6,38.92%,38.67%,1.09%,78,0.74
4037,300673.SZ,佩蒂股份,饲料,创业板,15.03,defense_first,stand_aside,transition,5.58,0%,reject,watch,47.40%,59.85%,19.06%,34.1,30.9,38.0,47.4,37.6,48.9,0,38.04%,33.27%,0.60%,85,0.79
4038,688288.SH,鸿泉技术,IT设备,科创板,24.75,defense_first,stand_aside,transition,5.57,0%,reject,candidate,59.00%,62.36%,22.39%,16.1,23.7,34.8,47.4,40.9,48.9,4,56.58%,56.34%,3.34%,100,0.85
4039,002316.SZ,亚联发展,软件服务,主板,5.36,defense_first,stand_aside,transition,5.57,0%,reject,watch,48.00%,59.64%,22.96%,32.6,32.4,39.1,47.4,38.1,48.9,1,31.32%,41.46%,0.46%,76,0.74
4040,601838.SH,成都银行,银行,主板,17.25,defense_first,stand_aside,transition,5.57,0%,reject,candidate,56.60%,40.28%,40.53%,30.0,42.5,52.5,0.0,48.0,48.9,54,49.16%,38.00%,0.94%,59,0.69
4041,301330.SZ,熵基科技,IT设备,创业板,34.02,defense_first,stand_aside,transition,5.57,0%,reject,candidate,57.00%,60.35%,22.27%,30.9,36.4,53.3,47.4,40.9,48.9,0,49.44%,44.63%,2.10%,85,0.67
4042,300933.SZ,中辰股份,电气设备,创业板,7.73,defense_first,stand_aside,transition,5.57,0%,reject,watch,41.20%,58.37%,17.00%,14.9,49.2,32.1,0.0,38.2,48.9,0,37.16%,36.00%,0.61%,77,0.71
4043,920926.BJ,鸿智科技,家用电器,北交所,14.15,defense_first,stand_aside,transition,5.57,0%,reject,watch,40.40%,56.25%,21.19%,22.2,48.6,33.7,47.4,39.0,48.9,5,42.97%,37.53%,1.06%,83,0.72
4044,603489.SH,八方股份,电气设备,主板,31.66,defense_first,stand_aside,transition,5.57,0%,reject,watch,41.20%,57.19%,21.63%,14.3,38.9,44.3,47.4,38.2,48.9,0,26.40%,40.34%,-0.08%,81,0.85
4045,002468.SZ,申通快递,仓储物流,主板,15.52,defense_first,stand_aside,mid,5.56,0%,reject,watch,53.00%,42.72%,44.62%,52.0,68.6,43.2,0.0,38.3,54.6,100,75.77%,58.92%,4.22%,63,0.74
4046,301390.SZ,经纬股份,建筑工程,创业板,37.70,defense_first,stand_aside,transition,5.56,0%,reject,candidate,56.20%,60.12%,18.32%,41.7,40.1,26.7,0.0,39.9,48.9,10,37.83%,38.00%,0.83%,75,0.68
4047,002516.SZ,旷达科技,汽车配件,主板,5.57,defense_first,stand_aside,transition,5.56,0%,reject,watch,46.20%,56.53%,21.59%,40.4,54.1,44.5,0.0,43.4,48.9,0,39.02%,39.21%,0.84%,78,0.68
4048,002925.SZ,盈趣科技,元器件,主板,19.97,defense_first,stand_aside,transition,5.56,0%,reject,watch,46.20%,58.15%,24.99%,32.0,34.8,59.4,0.0,56.8,48.9,19,53.55%,50.04%,2.61%,84,0.67
4049,000980.SZ,众泰汽车,汽车配件,主板,2.16,defense_first,stand_aside,transition,5.55,0%,reject,watch,52.80%,63.07%,22.87%,20.1,49.7,35.2,0.0,43.4,48.9,0,52.44%,43.33%,2.38%,95,0.80
4050,600613.SH,神奇制药,中成药,主板,6.36,defense_first,stand_aside,late,5.55,0%,reject,watch,51.80%,60.17%,30.69%,50.5,60.7,62.7,0.0,45.4,54.6,78,66.92%,59.33%,4.23%,79,0.80
4051,600223.SH,福瑞达,日用化工,主板,6.77,defense_first,stand_aside,transition,5.55,0%,reject,candidate,58.00%,62.42%,18.07%,22.2,38.7,26.8,0.0,36.7,48.9,28,50.12%,35.00%,1.76%,71,0.72
4052,300513.SZ,恒实科技,软件服务,创业板,8.47,defense_first,stand_aside,transition,5.55,0%,reject,watch,52.60%,63.00%,20.44%,15.5,40.8,34.7,0.0,38.1,48.9,0,55.63%,42.47%,2.59%,81,0.72
4053,600153.SH,建发股份,仓储物流,主板,8.73,defense_first,stand_aside,transition,5.55,0%,reject,watch,41.60%,57.13%,19.09%,20.8,51.8,28.6,0.0,38.3,48.9,7,45.59%,30.33%,0.95%,83,0.81
4054,000993.SZ,闽东电力,水力发电,主板,12.08,defense_first,stand_aside,transition,5.55,0%,reject,candidate,58.40%,60.05%,20.67%,11.5,25.0,30.1,47.4,34.1,48.9,0,50.75%,54.87%,2.71%,100,0.81
4055,688179.SH,阿拉丁,化学制药,科创板,17.82,defense_first,stand_aside,transition,5.55,0%,reject,watch,46.80%,55.56%,23.61%,32.0,38.6,35.9,0.0,49.7,48.9,30,27.07%,50.67%,0.42%,86,0.72
4056,300351.SZ,永贵电器,运输设备,创业板,15.64,defense_first,stand_aside,transition,5.55,0%,reject,watch,42.00%,57.18%,21.69%,14.1,59.0,51.8,0.0,42.5,48.9,0,51.47%,62.00%,3.00%,81,0.59
4057,601857.SH,中国石油,石油开采,主板,12.10,defense_first,stand_aside,transition,5.55,0%,reject,watch,48.80%,58.39%,25.35%,20.0,39.9,51.1,0.0,38.6,48.9,51,42.79%,39.01%,1.21%,83,0.72
4058,000862.SZ,银星能源,新型电力,主板,6.22,defense_first,stand_aside,transition,5.54,0%,reject,watch,53.40%,61.48%,20.66%,18.9,30.0,20.9,0.0,33.2,48.9,2,58.94%,53.98%,3.37%,93,0.80
4059,601665.SH,齐鲁银行,银行,主板,5.82,defense_first,stand_aside,mid,5.54,0%,reject,watch,53.80%,39.56%,42.09%,57.0,64.6,51.9,0.0,48.0,54.6,62,50.64%,40.20%,1.14%,59,0.76
4060,601788.SH,光大证券,证券,主板,15.32,defense_first,stand_aside,transition,5.54,0%,reject,candidate,58.20%,60.59%,15.40%,13.7,44.2,33.3,0.0,38.1,48.9,6,41.56%,32.67%,0.88%,75,0.73
4061,603000.SH,人民网,互联网,主板,19.66,defense_first,stand_aside,transition,5.53,0%,reject,watch,48.20%,57.49%,24.89%,10.9,28.2,50.1,47.4,40.2,48.9,0,36.03%,35.13%,0.44%,87,0.81
4062,300127.SZ,银河磁体,矿物制品,创业板,30.09,defense_first,stand_aside,transition,5.53,0%,reject,avoid,37.60%,58.43%,23.31%,36.3,39.6,59.3,0.0,40.5,48.9,0,36.62%,42.81%,0.91%,84,0.72
4063,000610.SZ,西安旅游,旅游服务,主板,8.31,defense_first,stand_aside,transition,5.53,0%,reject,watch,52.80%,64.35%,17.03%,18.7,38.2,31.3,0.0,32.7,48.9,0,57.20%,38.33%,2.57%,83,0.75
4064,688609.SH,九联科技,家用电器,科创板,8.16,defense_first,stand_aside,transition,5.53,0%,reject,candidate,58.00%,62.81%,20.39%,18.6,33.6,35.8,0.0,39.0,48.9,15,55.99%,53.47%,3.17%,73,0.61
4065,300396.SZ,迪瑞医疗,医疗保健,创业板,11.62,defense_first,stand_aside,transition,5.53,0%,reject,candidate,58.80%,63.53%,16.27%,34.0,29.3,34.8,0.0,40.3,48.9,6,45.51%,33.67%,1.37%,71,0.74
4066,600076.SH,康欣新材,广告包装,主板,3.61,defense_first,stand_aside,transition,5.53,0%,reject,watch,48.80%,54.77%,26.38%,20.0,50.9,52.0,0.0,44.1,48.9,18,24.85%,37.77%,-0.43%,83,0.79
4067,600819.SH,耀皮玻璃,玻璃,主板,6.90,defense_first,stand_aside,transition,5.52,0%,reject,watch,50.00%,60.71%,16.45%,14.7,50.5,34.5,0.0,45.4,48.9,0,53.73%,44.71%,2.46%,84,0.63
4068,000819.SZ,岳阳兴长,石油加工,主板,14.79,defense_first,stand_aside,transition,5.52,0%,reject,watch,51.20%,58.91%,24.51%,32.0,28.9,60.5,0.0,45.2,48.9,10,45.27%,37.42%,1.35%,83,0.80
4069,601065.SH,江盐集团,化工原料,主板,8.26,defense_first,stand_aside,transition,5.52,0%,reject,watch,41.60%,57.52%,19.17%,15.9,48.3,32.8,0.0,46.3,48.9,3,37.01%,30.33%,0.28%,82,0.80
4070,688426.SH,康为世纪,生物制药,科创板,20.06,defense_first,stand_aside,transition,5.52,0%,reject,watch,40.40%,59.74%,21.85%,23.3,53.4,29.0,0.0,51.2,48.9,0,45.30%,44.49%,1.74%,81,0.71
4071,300654.SZ,世纪天鸿,出版业,创业板,10.71,defense_first,stand_aside,transition,5.52,0%,reject,watch,45.40%,56.00%,22.82%,38.9,43.7,42.9,47.4,44.4,48.9,0,35.67%,43.44%,0.77%,86,0.73
4072,301190.SZ,善水科技,染料涂料,创业板,22.50,defense_first,stand_aside,transition,5.52,0%,reject,watch,46.20%,57.04%,20.12%,42.9,44.2,29.6,0.0,45.0,48.9,2,32.09%,37.00%,0.20%,73,0.70
4073,002608.SZ,江苏国信,火力发电,主板,8.05,defense_first,stand_aside,transition,5.51,0%,reject,watch,51.80%,62.14%,21.65%,12.2,34.3,41.1,47.4,32.8,48.9,26,43.03%,38.68%,1.36%,79,0.66
4074,603968.SH,醋化股份,化工原料,主板,13.15,defense_first,stand_aside,transition,5.51,0%,reject,watch,47.20%,58.89%,17.49%,41.9,33.0,39.3,0.0,46.3,48.9,12,34.84%,60.31%,1.66%,90,0.72
4075,000513.SZ,丽珠集团,化学制药,主板,34.27,defense_first,stand_aside,transition,5.51,0%,reject,watch,49.60%,56.88%,27.78%,21.2,37.4,46.6,0.0,49.7,48.9,30,42.23%,41.67%,1.24%,75,0.79
4076,003012.SZ,东鹏控股,陶瓷,主板,6.26,defense_first,stand_aside,transition,5.51,0%,reject,watch,48.40%,55.67%,23.68%,42.7,45.5,41.4,47.4,38.4,48.9,0,32.99%,47.26%,0.73%,77,0.70
4077,600603.SH,广汇物流,区域地产,主板,6.86,confirmation_needed,stand_aside,transition,5.51,0%,observe,watch,48.80%,61.95%,25.11%,20.8,51.0,50.1,0.0,35.8,48.9,19,64.50%,58.33%,4.05%,81,0.83
4078,300345.SZ,华民股份,电气设备,创业板,6.67,defense_first,stand_aside,transition,5.51,0%,reject,watch,53.00%,62.57%,20.93%,13.2,22.1,21.7,47.4,38.2,48.9,0,53.56%,46.30%,2.60%,97,0.79
4079,002136.SZ,安纳达,化工原料,主板,12.54,defense_first,stand_aside,transition,5.50,0%,reject,watch,45.40%,57.10%,21.80%,40.5,50.9,35.1,0.0,46.3,48.9,0,34.70%,35.74%,0.35%,78,0.73
4080,003041.SZ,真爱美家,纺织,主板,52.45,defense_first,stand_aside,transition,5.49,0%,reject,watch,43.40%,55.51%,24.32%,19.1,49.3,43.0,47.4,37.7,48.9,4,40.60%,37.77%,0.86%,92,0.84
4081,301005.SZ,超捷股份,汽车配件,创业板,149.94,defense_first,stand_aside,transition,5.49,0%,reject,watch,47.20%,59.89%,29.51%,30.9,25.9,57.2,47.4,43.4,48.9,9,45.98%,33.03%,1.23%,99,0.88
4082,600831.SH,广电网络,影视音像,主板,3.68,defense_first,stand_aside,transition,5.49,0%,reject,watch,53.00%,64.62%,17.98%,14.1,37.7,34.5,0.0,40.3,48.9,3,60.14%,35.00%,2.65%,85,0.78
4083,603610.SH,麒盛科技,家居用品,主板,15.63,defense_first,stand_aside,transition,5.48,0%,reject,watch,42.00%,59.36%,23.91%,21.7,69.2,44.3,0.0,36.0,48.9,0,50.23%,40.07%,1.90%,85,0.70
4084,002574.SZ,明牌珠宝,服饰,主板,5.60,defense_first,stand_aside,transition,5.48,0%,reject,candidate,57.00%,60.34%,16.71%,37.0,36.4,30.1,0.0,42.1,48.9,4,38.69%,37.67%,0.89%,74,0.65
4085,300531.SZ,优博讯,IT设备,创业板,20.28,confirmation_needed,stand_aside,mid,5.48,0%,observe,watch,44.60%,55.35%,24.96%,23.1,55.3,46.4,0.0,40.9,54.6,80,30.35%,54.33%,0.86%,71,0.82
4086,002167.SZ,东方锆业,小金属,主板,12.42,defense_first,stand_aside,transition,5.48,0%,reject,watch,51.20%,55.77%,25.55%,40.0,54.9,52.4,0.0,43.2,48.9,0,35.55%,36.67%,0.41%,83,0.73
4087,601008.SH,连云港,港口,主板,4.87,defense_first,stand_aside,transition,5.47,0%,observe,watch,54.00%,63.07%,16.02%,12.4,33.3,32.7,0.0,45.4,48.9,16,43.58%,35.00%,1.26%,70,0.73
4088,300221.SZ,银禧科技,塑料,创业板,9.77,defense_first,stand_aside,transition,5.47,0%,reject,watch,46.20%,56.67%,20.97%,33.2,36.2,36.4,47.4,39.3,48.9,0,30.66%,37.11%,0.08%,79,0.81
4089,000878.SZ,云南铜业,铜,主板,18.74,defense_first,stand_aside,transition,5.47,0%,reject,watch,52.40%,58.09%,22.46%,34.4,56.2,51.5,0.0,45.9,48.9,0,36.81%,32.33%,0.38%,87,0.84
4090,600675.SH,中华企业,区域地产,主板,2.59,defense_first,stand_aside,transition,5.47,0%,reject,watch,41.20%,57.28%,19.06%,22.5,54.0,27.2,0.0,35.8,48.9,0,35.59%,36.00%,0.44%,70,0.68
4091,301333.SZ,诺思格,医疗保健,创业板,67.40,defense_first,stand_aside,late,5.47,0%,first_buy,candidate,55.80%,59.13%,30.64%,26.3,51.4,57.7,0.0,40.3,54.6,51,58.26%,37.33%,2.39%,90,0.83
4092,600997.SH,开滦股份,焦炭加工,主板,5.79,defense_first,stand_aside,transition,5.47,0%,reject,watch,41.60%,58.43%,17.88%,16.2,44.3,33.9,0.0,33.0,48.9,0,46.81%,35.22%,1.34%,96,0.74
4093,002672.SZ,东江环保,环境保护,主板,4.30,defense_first,stand_aside,transition,5.46,0%,reject,watch,50.60%,64.22%,21.08%,16.5,39.6,35.0,0.0,41.4,48.9,0,57.10%,47.76%,3.02%,89,0.63
4094,600713.SH,南京医药,医药商业,主板,5.50,defense_first,stand_aside,late,5.46,0%,reject,watch,53.40%,61.57%,25.01%,30.7,27.9,58.0,0.0,44.2,54.6,70,63.31%,77.33%,4.89%,79,0.61
4095,002354.SZ,天娱数科,互联网,主板,5.68,defense_first,stand_aside,transition,5.46,0%,reject,watch,47.00%,59.59%,20.33%,43.1,48.7,27.1,0.0,40.2,48.9,1,40.23%,39.67%,1.09%,76,0.66
4096,603011.SH,合锻智能,专用机械,主板,21.07,defense_first,stand_aside,transition,5.46,0%,reject,watch,42.40%,55.28%,23.66%,12.7,50.0,47.8,47.4,53.1,48.9,0,29.00%,30.99%,-0.42%,99,0.90
4097,301129.SZ,瑞纳智能,电器仪表,创业板,25.15,defense_first,stand_aside,transition,5.45,0%,reject,watch,51.20%,56.81%,21.65%,40.3,53.4,40.8,0.0,44.7,48.9,4,34.48%,42.00%,0.63%,79,0.72
4098,920953.BJ,国子软件,软件服务,北交所,29.06,defense_first,stand_aside,transition,5.45,0%,reject,candidate,61.60%,62.91%,22.69%,18.9,38.3,46.7,0.0,38.1,48.9,3,72.85%,60.67%,4.88%,87,0.64
4099,300422.SZ,博世科,环境保护,创业板,4.61,defense_first,stand_aside,transition,5.45,0%,reject,watch,53.00%,61.44%,20.13%,22.0,35.6,31.5,0.0,41.4,48.9,0,39.16%,51.79%,1.68%,81,0.77
4100,605136.SH,丽人丽妆,其他商业,主板,10.28,confirmation_needed,stand_aside,transition,5.45,0%,observe,watch,43.00%,55.84%,23.83%,14.2,39.2,41.5,0.0,39.0,48.9,22,25.27%,50.33%,0.27%,65,0.68
4101,688317.SH,之江生物,医疗保健,科创板,21.88,defense_first,stand_aside,transition,5.45,0%,reject,watch,47.60%,58.64%,26.91%,33.6,51.4,48.2,0.0,40.3,54.6,88,57.80%,73.45%,4.14%,91,0.67
4102,300234.SZ,开尔新材,陶瓷,创业板,6.05,defense_first,stand_aside,transition,5.44,0%,reject,watch,45.40%,55.88%,23.10%,36.3,39.7,44.6,47.4,38.4,48.9,9,29.35%,39.60%,0.06%,76,0.82
4103,603733.SH,仙鹤股份,造纸,主板,22.22,defense_first,stand_aside,transition,5.44,0%,reject,candidate,56.60%,60.99%,18.26%,34.7,46.0,37.7,0.0,40.0,48.9,1,43.06%,35.00%,1.13%,77,0.77
4104,600096.SH,云天化,农药化肥,主板,33.28,defense_first,stand_aside,transition,5.44,0%,reject,watch,41.60%,58.58%,21.83%,16.7,59.7,40.6,0.0,42.8,48.9,0,40.69%,32.00%,0.70%,93,0.86
4105,603273.SH,天元智能,专用机械,主板,18.10,defense_first,stand_aside,transition,5.44,0%,reject,watch,46.20%,59.54%,18.67%,39.7,41.9,28.7,0.0,53.1,48.9,8,37.68%,36.33%,0.71%,75,0.68
4106,603709.SH,中源家居,家居用品,主板,16.60,defense_first,stand_aside,transition,5.44,0%,reject,candidate,58.80%,63.06%,17.45%,33.5,31.6,31.6,0.0,36.0,48.9,16,54.65%,32.33%,2.01%,76,0.77
4107,002486.SZ,嘉麟杰,服饰,主板,2.89,defense_first,stand_aside,transition,5.44,0%,reject,candidate,66.80%,61.05%,24.43%,40.0,38.1,50.0,0.0,42.1,48.9,29,61.42%,37.00%,2.71%,84,0.80
4108,001319.SZ,铭科精技,汽车配件,主板,24.66,defense_first,stand_aside,transition,5.43,0%,reject,watch,52.40%,56.37%,21.89%,30.9,38.1,51.8,47.4,43.4,48.9,0,31.87%,30.36%,-0.18%,89,0.82
4109,300647.SZ,超频三,化工原料,创业板,6.12,defense_first,stand_aside,transition,5.43,0%,reject,watch,48.20%,57.35%,27.11%,38.9,45.8,49.9,47.4,46.3,48.9,0,42.40%,43.91%,1.38%,86,0.70
4110,300005.SZ,探路者,服饰,创业板,14.42,defense_first,stand_aside,transition,5.43,0%,reject,watch,48.40%,58.52%,24.07%,12.3,43.7,46.3,0.0,42.1,48.9,34,33.08%,37.79%,0.38%,78,0.72
4111,603050.SH,科林电气,电气设备,主板,19.42,defense_first,stand_aside,transition,5.43,0%,reject,watch,52.00%,61.94%,17.35%,16.8,39.6,32.0,0.0,38.2,48.9,0,44.67%,31.71%,1.14%,90,0.76
4112,603072.SH,天和磁材,矿物制品,主板,36.47,confirmation_needed,stand_aside,transition,5.43,0%,observe,watch,49.00%,59.38%,25.32%,36.4,37.1,57.5,0.0,40.5,48.9,3,54.93%,66.49%,3.59%,62,0.52
4113,600415.SH,小商品城,商品城,主板,12.99,defense_first,stand_aside,transition,5.43,0%,reject,watch,48.40%,59.23%,15.26%,41.7,37.4,35.6,47.4,37.7,48.9,0,31.36%,52.87%,1.02%,85,0.73
4114,002530.SZ,金财互联,专用机械,主板,8.60,defense_first,stand_aside,transition,5.42,0%,reject,watch,40.80%,59.52%,22.21%,26.2,52.3,36.5,0.0,53.1,48.9,0,42.33%,42.00%,1.37%,80,0.65
4115,300424.SZ,航新科技,航空,创业板,16.50,defense_first,stand_aside,transition,5.42,0%,reject,candidate,56.20%,60.55%,16.52%,33.4,39.6,35.6,0.0,36.7,48.9,0,50.23%,45.07%,2.19%,76,0.65
4116,002109.SZ,兴化股份,化工原料,主板,4.26,defense_first,stand_aside,transition,5.42,0%,reject,watch,53.40%,60.62%,21.29%,14.2,40.1,34.3,0.0,46.3,48.9,23,50.74%,47.89%,2.38%,99,0.79
4117,300757.SZ,罗博特科,专用机械,创业板,488.25,defense_first,stand_aside,late,5.42,0%,reject,avoid,36.00%,58.10%,25.41%,14.7,54.7,78.2,0.0,53.1,54.6,99,46.20%,47.67%,1.90%,84,0.87
4118,301529.SZ,福赛科技,汽车配件,创业板,112.68,confirmation_needed,stand_aside,transition,5.42,0%,observe,watch,52.40%,58.68%,31.89%,10.9,34.4,55.5,47.4,43.4,48.9,37,57.72%,40.03%,2.47%,75,0.87
4119,002737.SZ,葵花药业,中成药,主板,12.23,momentum_but_heavy_overhead,stand_aside,transition,5.42,0%,observe,candidate,55.00%,62.19%,22.38%,36.8,37.5,51.2,0.0,45.4,48.9,5,41.71%,44.00%,1.52%,69,0.75
4120,301037.SZ,保立佳,染料涂料,创业板,14.56,defense_first,stand_aside,transition,5.41,0%,reject,watch,47.40%,59.88%,19.13%,41.8,39.5,28.3,0.0,45.0,48.9,8,49.33%,32.33%,1.46%,82,0.82
4121,002063.SZ,远光软件,软件服务,主板,6.32,defense_first,stand_aside,transition,5.41,0%,reject,watch,52.00%,60.96%,17.32%,14.5,40.7,34.1,0.0,38.1,48.9,0,46.76%,44.72%,1.92%,87,0.69
4122,300423.SZ,昇辉科技,电气设备,创业板,8.10,defense_first,stand_aside,transition,5.40,0%,reject,watch,51.20%,60.13%,22.38%,16.8,51.9,34.1,0.0,38.2,48.9,0,50.09%,35.13%,1.67%,90,0.79
4123,600658.SH,电子城,园区开发,主板,4.61,defense_first,stand_aside,transition,5.40,0%,reject,watch,46.20%,56.52%,16.43%,42.0,50.8,27.8,0.0,45.2,48.9,0,32.01%,36.00%,0.12%,74,0.69
4124,002323.SZ,雅博股份,建筑工程,主板,2.19,defense_first,stand_aside,transition,5.40,0%,reject,watch,53.40%,61.28%,19.88%,14.9,30.6,25.3,0.0,39.9,48.9,12,46.19%,42.33%,1.76%,96,0.79
4125,688232.SH,新点软件,软件服务,科创板,21.77,defense_first,stand_aside,transition,5.40,0%,reject,watch,40.00%,58.05%,16.27%,14.9,38.6,37.3,47.4,38.1,48.9,0,35.21%,36.85%,0.48%,94,0.67
4126,002425.SZ,凯撒文化,互联网,主板,3.27,defense_first,stand_aside,transition,5.40,0%,reject,candidate,58.40%,61.06%,19.07%,40.9,35.3,28.5,0.0,40.2,48.9,0,37.18%,43.67%,1.10%,76,0.66
4127,000789.SZ,万年青,水泥,主板,5.16,defense_first,stand_aside,transition,5.39,0%,reject,watch,53.00%,62.48%,20.68%,15.2,43.3,36.3,0.0,37.6,48.9,17,60.21%,31.67%,2.40%,78,0.76
4128,301199.SZ,迈赫股份,专用机械,创业板,22.13,defense_first,stand_aside,transition,5.39,0%,reject,watch,47.40%,57.63%,22.10%,32.3,34.0,46.1,47.4,53.1,48.9,0,34.63%,31.19%,0.14%,92,0.81
4129,301057.SZ,汇隆新材,化纤,创业板,32.38,defense_first,stand_aside,transition,5.39,0%,reject,watch,41.20%,56.88%,22.30%,11.8,37.8,37.2,47.4,44.7,48.9,0,43.20%,47.78%,1.62%,98,0.75
4130,603322.SH,超讯通信,通信设备,主板,31.49,defense_first,stand_aside,transition,5.39,0%,reject,watch,47.00%,55.91%,25.45%,30.9,38.6,60.5,47.4,67.4,48.9,0,46.13%,63.60%,2.61%,86,0.61
4131,601595.SH,上海电影,影视音像,主板,24.77,defense_first,stand_aside,transition,5.38,0%,reject,avoid,36.60%,56.41%,16.15%,14.2,39.9,35.6,0.0,40.3,48.9,5,25.47%,33.00%,-0.56%,80,0.81
4132,603637.SH,镇海股份,建筑工程,主板,14.31,defense_first,stand_aside,late,5.38,0%,reject,watch,40.40%,61.09%,17.72%,30.7,49.7,70.1,0.0,39.9,54.6,89,30.00%,62.67%,1.48%,84,0.67
4133,603323.SH,苏农银行,银行,主板,4.80,defense_first,stand_aside,transition,5.38,0%,reject,watch,46.20%,56.75%,17.93%,21.4,51.6,26.7,0.0,48.0,48.9,0,33.82%,38.00%,0.38%,79,0.75
4134,688597.SH,煜邦电力,电器仪表,科创板,8.80,defense_first,stand_aside,transition,5.37,0%,reject,watch,51.20%,60.67%,16.89%,13.8,39.2,34.6,0.0,44.7,48.9,0,46.90%,35.14%,1.44%,82,0.80
4135,688099.SH,晶晨股份,半导体,科创板,80.54,defense_first,stand_aside,transition,5.37,0%,reject,watch,42.00%,58.30%,22.64%,11.8,38.9,47.5,47.4,58.1,48.9,0,49.90%,56.86%,2.67%,90,0.56
4136,301258.SZ,富士莱,化学制药,创业板,32.01,defense_first,stand_aside,transition,5.37,0%,reject,candidate,56.80%,62.59%,19.81%,34.2,29.1,34.9,0.0,49.7,48.9,21,54.78%,54.92%,3.13%,75,0.64
