排名,股票代码,股票名称,行业,市场板块,收盘价,结论标签,动作标签,趋势阶段,执行分,仓位,机会类型,入场分区,入场概率,次日承接,快速失败,Early分,Mid分,Late分,市场分,板块分,基本面分,结构分,10日延续概率,突破成功率,10日预期收益,风险分,模型风险
2718,920957.BJ,汉维科技,化工原料,北交所,10.93,defense_first,stand_aside,transition,8.59,0%,reject,watch,52.60%,62.58%,21.94%,11.5,56.7,48.8,39.8,47.2,52.6,0,62.48%,60.72%,4.04%,90,0.54
2719,688021.SH,奥福科技,汽车配件,科创板,26.25,defense_first,stand_aside,late,8.59,0%,first_buy,watch,49.60%,53.90%,30.87%,34.6,29.9,60.4,39.8,45.6,57.9,66,33.17%,50.06%,0.81%,100,0.89
2720,002334.SZ,英威腾,电气设备,主板,8.20,defense_first,stand_aside,transition,8.58,0%,reject,watch,52.00%,61.81%,19.46%,14.2,42.2,33.9,39.8,43.2,54.7,0,48.49%,48.74%,2.29%,100,0.73
2721,600642.SH,申能股份,火力发电,主板,8.93,defense_first,stand_aside,transition,8.58,0%,reject,watch,52.40%,59.62%,20.37%,28.0,44.5,36.1,39.8,41.8,56.3,41,39.63%,42.85%,1.20%,73,0.65
2722,301227.SZ,森鹰窗业,家居用品,创业板,34.13,defense_first,stand_aside,transition,8.58,0%,reject,watch,44.60%,58.82%,21.24%,21.7,37.4,31.5,39.8,43.7,57.9,2,30.82%,46.62%,0.65%,100,0.89
2723,688143.SH,长盈通,通信设备,科创板,55.88,defense_first,stand_aside,transition,8.58,0%,reject,watch,46.10%,61.15%,21.79%,32.5,31.6,39.9,39.8,50.7,54.3,47,42.50%,50.64%,1.88%,94,0.75
2724,302132.SZ,中航成飞,航空,创业板,67.46,defense_first,stand_aside,transition,8.57,0%,reject,watch,53.80%,63.42%,20.39%,11.3,58.3,44.7,39.8,39.6,48.6,0,46.95%,30.51%,1.32%,90,0.78
2725,600906.SH,财达证券,证券,主板,6.44,defense_first,stand_aside,transition,8.57,0%,reject,candidate,62.70%,62.41%,19.97%,11.3,45.3,42.8,39.8,40.0,53.9,21,53.06%,49.06%,2.69%,78,0.61
2726,605111.SH,新洁能,半导体,主板,38.05,defense_first,stand_aside,transition,8.57,0%,reject,watch,51.20%,63.55%,16.73%,16.6,41.8,32.7,39.8,46.0,52.7,0,36.56%,38.97%,0.92%,96,0.78
2727,300864.SZ,南大环境,环境保护,创业板,20.51,defense_first,stand_aside,transition,8.57,0%,reject,watch,54.20%,60.39%,19.99%,14.0,42.1,33.0,39.8,41.7,55.5,2,52.48%,57.84%,3.01%,95,0.68
2728,600622.SH,光大嘉宝,区域地产,主板,2.56,defense_first,stand_aside,transition,8.56,0%,reject,watch,53.20%,61.44%,15.70%,13.8,43.5,35.4,39.8,39.2,54.7,0,38.91%,30.59%,0.60%,96,0.79
2729,002977.SZ,天箭科技,通信设备,主板,27.79,defense_first,stand_aside,transition,8.56,0%,reject,candidate,57.30%,61.14%,17.11%,33.1,39.9,37.8,39.8,50.7,50.3,1,51.08%,51.52%,2.61%,92,0.66
2730,688173.SH,希荻微,半导体,科创板,13.80,defense_first,stand_aside,transition,8.56,0%,reject,watch,51.20%,60.57%,19.79%,14.2,44.0,38.6,39.8,46.0,52.7,0,42.94%,45.15%,1.62%,100,0.80
2731,601179.SH,中国西电,电气设备,主板,15.64,defense_first,stand_aside,transition,8.55,0%,reject,candidate,61.80%,60.93%,26.56%,18.0,46.7,47.4,39.8,43.2,51.9,38,76.05%,51.09%,4.58%,96,0.72
2732,301056.SZ,森赫股份,运输设备,创业板,14.76,defense_first,stand_aside,transition,8.55,0%,first_buy,candidate,58.90%,61.59%,29.99%,33.9,39.0,51.1,39.8,48.0,52.7,41,54.24%,40.15%,2.31%,89,0.82
2733,600785.SH,新华百货,百货,主板,17.27,defense_first,stand_aside,transition,8.55,0%,reject,watch,53.80%,64.03%,20.80%,13.0,44.1,45.9,39.8,42.4,56.3,0,45.50%,30.03%,1.20%,94,0.79
2734,601188.SH,龙江交通,路桥,主板,3.37,defense_first,stand_aside,transition,8.55,0%,reject,watch,53.00%,60.31%,17.70%,12.2,43.8,34.9,39.8,48.9,55.5,10,50.79%,59.86%,2.97%,86,0.66
2735,000070.SZ,特发信息,通信设备,主板,18.45,defense_first,stand_aside,transition,8.55,0%,reject,watch,53.30%,60.57%,24.84%,19.4,42.0,56.3,39.8,50.7,48.0,64,45.10%,62.13%,2.64%,86,0.73
2736,603948.SH,建业股份,化工原料,主板,26.82,defense_first,stand_aside,transition,8.55,0%,reject,candidate,59.20%,63.51%,20.14%,32.6,42.4,41.2,39.8,47.2,56.3,26,43.33%,32.46%,1.13%,79,0.77
2737,603318.SH,水发燃气,供气供热,主板,7.78,defense_first,stand_aside,transition,8.54,0%,reject,watch,54.40%,63.55%,24.22%,12.5,56.4,35.3,39.8,35.8,53.0,0,35.66%,49.25%,1.36%,91,0.96
2738,000757.SZ,浩物股份,汽车服务,主板,4.78,defense_first,stand_aside,transition,8.54,0%,reject,watch,52.60%,63.10%,18.48%,12.2,40.5,35.3,39.8,46.9,54.7,10,55.64%,51.16%,3.03%,85,0.66
2739,600582.SH,天地科技,专用机械,主板,5.77,defense_first,stand_aside,transition,8.54,0%,reject,watch,53.00%,62.47%,20.75%,19.1,51.1,39.8,39.8,43.3,56.3,17,51.81%,34.51%,1.87%,81,0.75
2740,603356.SH,华菱精工,运输设备,主板,17.50,defense_first,stand_aside,transition,8.54,0%,reject,watch,52.60%,61.85%,18.12%,18.2,41.3,28.4,39.8,48.0,51.8,9,44.90%,58.53%,2.49%,100,0.72
2741,603535.SH,嘉诚国际,仓储物流,主板,8.50,defense_first,stand_aside,transition,8.53,0%,reject,watch,53.50%,63.83%,18.36%,13.3,40.8,40.9,39.8,45.1,56.3,5,60.05%,63.50%,4.03%,81,0.49
2742,002315.SZ,焦点科技,互联网,主板,40.08,defense_first,stand_aside,transition,8.53,0%,reject,candidate,59.40%,60.82%,18.76%,35.6,39.7,37.7,39.8,48.0,54.3,2,54.68%,69.97%,3.81%,76,0.52
2743,688579.SH,地纬智能,软件服务,科创板,10.47,defense_first,stand_aside,transition,8.53,0%,reject,watch,53.20%,61.73%,20.75%,14.4,44.2,36.6,39.8,39.9,52.3,0,47.13%,36.61%,1.57%,100,0.75
2744,601018.SH,宁波港,港口,主板,4.06,defense_first,stand_aside,transition,8.53,0%,reject,watch,49.60%,56.95%,20.34%,19.7,52.8,30.7,39.8,43.8,56.3,21,39.72%,39.41%,0.93%,75,0.76
2745,300834.SZ,星辉环材,化工原料,创业板,36.24,defense_first,stand_aside,late,8.53,0%,reject,candidate,55.90%,46.03%,33.15%,13.0,56.3,69.3,39.8,47.2,54.5,100,56.53%,69.94%,3.36%,100,0.70
2746,000998.SZ,隆平高科,种植业,主板,9.92,defense_first,stand_aside,transition,8.53,0%,reject,watch,51.80%,63.92%,17.74%,13.3,41.5,33.6,39.8,39.9,53.1,12,43.02%,40.38%,1.52%,74,0.69
2747,603267.SH,鸿远电子,元器件,主板,50.21,defense_first,stand_aside,transition,8.52,0%,reject,watch,52.00%,60.56%,20.26%,11.7,56.1,39.9,39.8,46.1,53.9,0,39.90%,30.46%,0.64%,100,0.83
2748,000663.SZ,永安林业,林业,主板,6.79,defense_first,stand_aside,transition,8.52,0%,reject,watch,54.60%,63.39%,18.55%,13.4,40.1,34.2,39.8,40.6,53.9,0,56.99%,65.44%,3.87%,81,0.52
2749,002513.SZ,蓝丰生化,新型电力,主板,6.29,defense_first,stand_aside,transition,8.52,0%,reject,watch,51.80%,63.86%,17.43%,12.2,40.2,30.3,39.8,46.4,52.3,0,48.59%,40.58%,1.97%,96,0.69
2750,300582.SZ,英飞特,元器件,创业板,13.98,defense_first,stand_aside,transition,8.52,0%,reject,watch,51.80%,63.90%,19.01%,13.7,40.0,37.1,39.8,46.1,51.9,0,56.27%,49.41%,3.03%,95,0.67
2751,002053.SZ,云南能投,新型电力,主板,12.01,momentum_but_heavy_overhead,stand_aside,transition,8.52,0%,observe,watch,53.80%,62.86%,25.56%,39.1,38.5,41.7,39.8,46.4,57.9,45,62.49%,66.50%,4.34%,86,0.67
2752,603202.SH,天有为,汽车配件,主板,94.19,defense_first,stand_aside,mid,8.52,0%,reject,watch,53.00%,42.15%,44.58%,50.0,61.4,42.9,39.8,45.6,60.0,91,78.06%,57.25%,4.29%,62,0.76
2753,605099.SH,共创草坪,文教休闲,主板,41.20,momentum_but_heavy_overhead,stand_aside,transition,8.51,0%,observe,watch,53.80%,65.67%,21.29%,37.6,36.0,37.3,39.8,46.2,49.2,23,48.28%,52.64%,2.62%,85,0.72
2754,002919.SZ,名臣健康,互联网,主板,20.17,defense_first,stand_aside,transition,8.51,0%,reject,watch,53.80%,63.60%,21.49%,13.5,45.5,48.4,39.8,48.0,51.9,0,45.06%,32.01%,1.25%,97,0.82
2755,600983.SH,惠而浦,家用电器,主板,10.34,defense_first,stand_aside,transition,8.51,0%,reject,watch,53.00%,61.64%,21.04%,16.5,47.7,47.7,39.8,48.6,54.7,0,40.40%,43.23%,1.36%,99,0.66
2756,300492.SZ,华图山鼎,文教休闲,创业板,59.36,defense_first,stand_aside,transition,8.51,0%,reject,watch,52.00%,60.75%,22.09%,12.3,55.6,52.8,39.8,46.2,50.7,0,55.97%,53.41%,3.08%,98,0.72
2757,002207.SZ,准油股份,石油开采,主板,9.32,defense_first,stand_aside,transition,8.51,0%,reject,watch,51.20%,61.69%,20.04%,14.2,58.0,20.3,39.8,30.6,49.8,0,43.98%,34.16%,1.19%,100,0.90
2758,603527.SH,众源新材,铜,主板,11.15,defense_first,stand_aside,transition,8.51,0%,reject,candidate,63.00%,61.55%,24.25%,48.0,42.4,43.0,39.8,40.1,62.0,71,48.21%,52.66%,2.45%,94,0.85
2759,600227.SH,赤天化,农药化肥,主板,3.84,defense_first,stand_aside,transition,8.50,0%,reject,watch,53.60%,63.18%,24.09%,15.2,35.7,28.7,39.8,45.8,57.0,71,30.87%,50.84%,1.04%,96,0.95
2760,605001.SH,威奥股份,运输设备,主板,7.52,defense_first,stand_aside,transition,8.50,0%,reject,candidate,59.50%,61.01%,21.11%,39.0,38.0,38.1,39.8,48.0,54.7,16,45.98%,61.23%,2.68%,89,0.67
2761,000503.SZ,国新健康,软件服务,主板,8.07,defense_first,stand_aside,transition,8.50,0%,reject,watch,53.90%,65.40%,16.59%,15.2,43.8,37.8,39.8,39.9,51.9,6,44.63%,36.50%,1.51%,81,0.74
2762,603188.SH,亚邦股份,染料涂料,主板,4.90,defense_first,stand_aside,transition,8.50,0%,reject,watch,54.00%,63.29%,18.21%,11.4,45.2,40.7,39.8,72.0,53.5,4,44.11%,32.35%,1.18%,92,0.79
2763,600246.SH,万通发展,区域地产,主板,9.50,defense_first,stand_aside,transition,8.50,0%,reject,watch,42.60%,59.55%,15.52%,20.0,49.9,36.0,39.8,39.2,51.9,0,34.41%,50.00%,1.13%,100,0.81
2764,002600.SZ,领益智造,元器件,主板,12.96,defense_first,stand_aside,transition,8.49,0%,reject,watch,52.60%,63.26%,18.58%,12.3,40.3,34.7,39.8,46.1,53.5,0,53.01%,44.75%,2.51%,90,0.64
2765,003001.SZ,中岩大地,建筑工程,主板,17.70,defense_first,stand_aside,transition,8.49,0%,reject,watch,54.00%,64.17%,16.96%,20.2,47.8,26.8,39.8,39.6,53.9,13,54.81%,37.44%,2.32%,82,0.73
2766,301557.SZ,常友科技,电气设备,创业板,98.10,defense_first,stand_aside,transition,8.49,0%,reject,watch,52.00%,62.68%,17.53%,24.7,31.3,36.0,39.8,43.2,57.1,43,50.21%,54.25%,2.74%,91,0.71
2767,300468.SZ,四方精创,软件服务,创业板,30.00,defense_first,stand_aside,transition,8.49,0%,reject,watch,53.80%,63.45%,20.87%,13.2,41.0,30.3,39.8,39.9,47.4,0,56.79%,45.16%,2.84%,100,0.74
2768,000833.SZ,粤桂股份,综合类,主板,25.05,defense_first,stand_aside,transition,8.48,0%,reject,watch,54.40%,61.11%,25.54%,28.5,35.7,40.5,39.8,63.3,56.7,72,37.44%,45.12%,1.20%,88,0.87
2769,688318.SH,财富趋势,软件服务,科创板,107.62,defense_first,stand_aside,transition,8.48,0%,reject,watch,52.60%,64.14%,17.30%,13.3,41.2,37.6,39.8,39.9,50.3,3,58.83%,47.81%,3.16%,90,0.69
2770,600651.SH,飞乐音响,电器仪表,主板,7.04,defense_first,stand_aside,transition,8.48,0%,reject,candidate,56.90%,62.97%,18.47%,41.0,48.4,32.9,39.8,42.4,51.1,20,53.23%,32.28%,1.89%,82,0.74
2771,000528.SZ,柳工,工程机械,主板,9.57,defense_first,stand_aside,transition,8.48,0%,reject,watch,53.90%,63.12%,21.16%,12.1,48.7,53.5,39.8,40.9,56.3,0,61.33%,53.30%,3.60%,89,0.70
2772,920080.BJ,奥美森,专用机械,北交所,23.30,confirmation_needed,stand_aside,transition,8.48,0%,observe,watch,48.80%,63.16%,22.73%,14.4,42.0,54.3,39.8,43.3,50.6,0,59.54%,58.68%,3.72%,94,0.65
2773,002139.SZ,拓邦股份,元器件,主板,12.30,defense_first,stand_aside,transition,8.48,0%,reject,candidate,58.20%,60.29%,20.60%,15.5,41.8,42.0,39.8,46.1,56.3,13,36.58%,43.45%,1.01%,73,0.76
2774,000410.SZ,沈阳机床,机床制造,主板,6.74,defense_first,stand_aside,transition,8.48,0%,reject,watch,53.40%,61.64%,19.40%,14.4,44.0,42.6,39.8,42.4,51.1,0,49.87%,51.10%,2.51%,96,0.70
2775,600373.SH,中文传媒,出版业,主板,8.56,defense_first,stand_aside,transition,8.47,0%,reject,watch,47.10%,59.55%,18.58%,14.0,47.9,41.4,39.8,46.2,56.3,3,52.05%,61.18%,3.10%,79,0.52
2776,301213.SZ,观想科技,软件服务,创业板,67.68,defense_first,stand_aside,transition,8.47,0%,reject,watch,53.40%,64.47%,20.50%,11.9,55.6,42.4,39.8,39.9,51.9,0,63.43%,64.04%,4.36%,91,0.54
2777,000797.SZ,中国武夷,全国地产,主板,2.90,momentum_but_heavy_overhead,stand_aside,transition,8.47,0%,observe,watch,53.80%,64.47%,19.84%,19.2,31.8,37.2,39.8,43.4,51.4,11,53.05%,65.28%,3.59%,79,0.63
2778,002962.SZ,五方光电,元器件,主板,13.77,defense_first,stand_aside,transition,8.47,0%,reject,watch,52.00%,62.26%,16.26%,13.0,40.2,37.2,39.8,46.1,53.1,0,46.01%,43.54%,1.85%,100,0.69
2779,000062.SZ,深圳华强,元器件,主板,26.08,defense_first,stand_aside,late,8.46,0%,reject,watch,49.60%,58.02%,25.84%,36.8,56.3,60.3,39.8,46.1,57.5,73,40.88%,53.65%,1.77%,87,0.76
2780,603759.SH,海天股份,水务,主板,9.76,defense_first,stand_aside,transition,8.46,0%,reject,watch,52.80%,65.05%,20.35%,18.8,32.6,32.5,39.8,45.8,56.3,6,50.89%,41.23%,2.23%,96,0.75
2781,001210.SZ,金房能源,供气供热,主板,21.34,defense_first,stand_aside,transition,8.45,0%,reject,candidate,57.00%,61.76%,20.50%,34.3,44.4,43.8,39.8,35.8,56.3,9,46.87%,51.15%,2.28%,92,0.70
2782,300203.SZ,聚光科技,电器仪表,创业板,13.69,defense_first,stand_aside,transition,8.45,0%,reject,candidate,56.20%,61.32%,17.19%,33.6,39.8,39.7,39.8,42.4,56.3,0,53.16%,50.38%,2.72%,94,0.66
2783,600206.SH,有研新材,半导体,主板,20.64,defense_first,stand_aside,transition,8.45,0%,reject,watch,51.90%,63.65%,18.54%,14.2,43.8,38.0,39.8,46.0,51.9,0,44.00%,31.53%,1.14%,93,0.79
2784,301298.SZ,东利机械,汽车配件,创业板,15.84,momentum_but_heavy_overhead,stand_aside,transition,8.45,0%,observe,watch,53.90%,63.49%,18.68%,35.7,36.9,37.6,39.8,45.6,54.7,19,54.27%,64.17%,3.59%,82,0.64
2785,002088.SZ,鲁阳节能,矿物制品,主板,10.14,defense_first,stand_aside,transition,8.45,0%,reject,watch,53.50%,63.60%,18.78%,13.6,41.5,40.8,39.8,38.6,56.3,6,59.85%,61.54%,3.91%,84,0.51
2786,600738.SH,丽尚国潮,百货,主板,4.80,defense_first,stand_aside,transition,8.44,0%,reject,candidate,58.40%,62.88%,17.23%,12.2,40.5,35.7,39.8,42.4,53.9,20,56.90%,61.74%,3.65%,80,0.47
2787,301120.SZ,新特电气,电气设备,创业板,21.76,defense_first,stand_aside,transition,8.44,0%,reject,watch,52.40%,60.71%,22.29%,11.6,49.2,40.7,39.8,43.2,50.1,0,45.78%,34.93%,1.34%,92,0.76
2788,605339.SH,南侨食品,食品,主板,16.41,defense_first,stand_aside,transition,8.44,0%,reject,candidate,62.70%,62.28%,21.90%,30.0,45.5,57.8,39.8,51.4,53.1,8,60.15%,51.21%,3.36%,87,0.63
2789,002670.SZ,国盛证券,证券,主板,14.37,defense_first,stand_aside,transition,8.44,0%,reject,watch,52.00%,60.38%,19.65%,13.6,44.4,37.3,39.8,40.0,51.5,0,52.01%,47.59%,2.46%,91,0.67
2790,600237.SH,铜峰电子,元器件,主板,8.96,defense_first,stand_aside,transition,8.43,0%,reject,watch,52.40%,63.43%,19.22%,13.6,41.3,35.2,39.8,46.1,53.9,0,50.20%,50.10%,2.56%,100,0.71
2791,605337.SH,李子园,乳制品,主板,10.92,defense_first,stand_aside,transition,8.43,0%,reject,watch,52.10%,59.69%,19.58%,11.3,47.3,40.0,39.8,44.4,56.3,15,51.01%,60.61%,3.00%,79,0.52
2792,002852.SZ,道道全,食品,主板,9.83,defense_first,stand_aside,transition,8.43,0%,reject,watch,52.00%,63.23%,19.54%,12.2,32.1,35.5,39.8,51.4,56.3,8,55.09%,51.70%,3.02%,100,0.83
2793,301059.SZ,金三江,化工原料,创业板,13.66,defense_first,stand_aside,transition,8.43,0%,reject,watch,51.40%,62.13%,16.22%,13.0,40.4,39.2,39.8,47.2,52.7,11,53.01%,51.05%,2.78%,98,0.68
2794,603809.SH,豪能股份,汽车配件,主板,10.77,defense_first,stand_aside,transition,8.42,0%,reject,watch,52.00%,63.47%,17.09%,14.0,38.5,36.4,39.8,45.6,54.7,2,61.36%,55.08%,3.70%,88,0.61
2795,688097.SH,博众精工,专用机械,科创板,55.16,defense_first,stand_aside,transition,8.42,0%,observe,watch,54.20%,61.48%,27.97%,30.6,25.8,51.7,39.8,43.3,57.6,77,31.89%,49.78%,1.00%,71,0.86
2796,301009.SZ,可靠股份,造纸,创业板,11.74,defense_first,stand_aside,transition,8.42,0%,reject,candidate,65.80%,63.48%,24.50%,34.8,34.6,54.4,39.8,43.4,53.1,29,66.49%,47.54%,3.74%,84,0.76
2797,000728.SZ,国元证券,证券,主板,7.73,defense_first,stand_aside,transition,8.42,0%,reject,candidate,55.80%,60.68%,22.88%,16.9,43.1,53.8,39.8,40.0,55.5,24,57.28%,53.71%,3.20%,84,0.61
2798,688548.SH,广钢气体,化工原料,科创板,22.19,defense_first,stand_aside,transition,8.41,0%,reject,watch,43.40%,58.86%,20.88%,15.1,51.4,37.7,39.8,47.2,50.3,0,41.20%,40.00%,1.15%,100,0.93
2799,600219.SH,南山铝业,铝,主板,6.17,defense_first,stand_aside,transition,8.41,0%,reject,watch,50.20%,60.62%,19.75%,12.6,48.3,36.0,39.8,57.9,56.3,0,52.30%,54.31%,2.82%,100,0.72
2800,002034.SZ,旺能环境,环境保护,主板,17.32,defense_first,stand_aside,transition,8.41,0%,reject,watch,53.60%,62.64%,21.63%,26.9,43.4,41.0,39.8,41.7,62.0,43,35.17%,41.46%,0.89%,82,0.87
2801,920392.BJ,佳合科技,广告包装,北交所,19.68,defense_first,stand_aside,transition,8.41,0%,reject,watch,53.40%,60.97%,22.70%,14.9,55.8,52.7,39.8,46.7,53.5,0,56.12%,57.58%,3.31%,100,0.70
2802,300793.SZ,佳禾智能,IT设备,创业板,14.15,defense_first,stand_aside,transition,8.41,0%,reject,watch,52.00%,61.55%,18.99%,13.6,41.8,38.1,39.8,41.7,53.1,0,50.52%,48.44%,2.43%,100,0.68
2803,002992.SZ,宝明科技,元器件,主板,49.40,defense_first,stand_aside,transition,8.40,0%,reject,watch,52.60%,64.02%,17.94%,13.0,39.4,37.6,39.8,46.1,51.5,8,53.26%,49.21%,2.78%,91,0.67
2804,002926.SZ,华西证券,证券,主板,8.38,defense_first,stand_aside,transition,8.40,0%,reject,candidate,57.00%,61.18%,19.34%,11.8,46.7,40.1,39.8,40.0,53.9,9,57.21%,51.07%,3.08%,80,0.62
2805,920346.BJ,威贸电子,元器件,北交所,19.83,defense_first,stand_aside,transition,8.40,0%,reject,watch,52.60%,63.58%,22.97%,12.2,44.0,51.1,39.8,46.1,52.7,0,61.04%,52.72%,3.56%,94,0.66
2806,300130.SZ,新国都,IT设备,创业板,23.21,defense_first,stand_aside,transition,8.40,0%,reject,watch,52.60%,63.70%,19.55%,13.0,41.5,39.8,39.8,41.7,55.5,3,58.21%,50.29%,3.22%,88,0.65
2807,300391.SZ,长药退,,创业板,0.30,defense_first,stand_aside,transition,8.40,0%,reject,watch,53.00%,61.94%,23.50%,14.4,45.8,20.5,39.8,39.8,51.8,0,34.89%,43.08%,0.92%,100,1.00
2808,300133.SZ,华策影视,影视音像,创业板,7.36,defense_first,stand_aside,transition,8.40,0%,reject,watch,53.30%,61.16%,18.01%,13.0,44.2,40.2,39.8,45.4,53.9,0,53.61%,52.89%,2.88%,93,0.67
2809,688550.SH,瑞联新材,化工原料,科创板,40.12,defense_first,stand_aside,transition,8.39,0%,reject,watch,51.80%,65.39%,18.21%,15.2,38.3,34.8,39.8,47.2,55.5,0,49.56%,32.92%,1.73%,100,0.79
2810,600141.SH,兴发集团,农药化肥,主板,33.65,defense_first,stand_aside,transition,8.39,0%,reject,watch,52.00%,64.30%,21.26%,13.4,41.4,32.8,39.8,45.8,56.3,0,54.05%,44.42%,2.62%,93,0.70
2811,002760.SZ,凤形股份,机械基件,主板,21.65,defense_first,stand_aside,transition,8.39,0%,reject,watch,52.00%,63.95%,16.79%,12.2,41.2,37.7,39.8,43.6,54.7,5,49.08%,46.29%,2.30%,93,0.66
2812,000536.SZ,华映科技,元器件,主板,4.26,defense_first,stand_aside,transition,8.39,0%,reject,watch,41.60%,57.41%,19.55%,18.6,52.1,27.0,39.8,46.1,51.5,0,38.71%,31.50%,0.47%,95,0.78
2813,920725.BJ,惠丰钻石,矿物制品,北交所,29.08,defense_first,stand_aside,transition,8.39,0%,reject,watch,53.20%,61.14%,18.59%,17.6,42.1,20.0,39.8,38.6,50.3,0,47.93%,35.81%,1.57%,100,0.74
2814,603091.SH,众鑫股份,家居用品,主板,73.03,defense_first,stand_aside,transition,8.39,0%,reject,watch,53.20%,61.98%,19.65%,14.9,45.4,40.6,39.8,43.7,52.2,0,38.32%,34.35%,0.76%,95,0.81
2815,920961.BJ,创远信科,电器仪表,北交所,22.12,defense_first,stand_aside,transition,8.39,0%,reject,watch,52.00%,60.71%,18.79%,14.3,41.8,29.3,39.8,42.4,50.3,0,47.40%,46.03%,2.02%,100,0.69
2816,000737.SZ,北方铜业,铜,主板,13.58,defense_first,stand_aside,transition,8.39,0%,reject,watch,52.20%,60.59%,20.33%,12.8,57.9,37.0,39.8,40.1,53.5,0,52.73%,49.98%,2.64%,100,0.71
2817,002180.SZ,纳思达,IT设备,主板,16.87,defense_first,stand_aside,transition,8.38,0%,reject,watch,51.80%,63.32%,21.72%,12.5,42.3,48.4,39.8,41.7,54.7,0,60.10%,51.55%,3.42%,96,0.67
2818,300785.SZ,值得买,互联网,创业板,48.99,defense_first,stand_aside,transition,8.38,0%,reject,candidate,57.00%,63.29%,17.37%,32.2,33.6,35.5,39.8,48.0,49.4,18,53.36%,49.66%,2.78%,78,0.63
2819,603681.SH,永冠新材,化工原料,主板,17.61,defense_first,stand_aside,transition,8.38,0%,reject,watch,53.80%,63.25%,21.75%,15.8,41.6,43.6,39.8,47.2,56.3,0,58.77%,61.26%,3.79%,93,0.70
2820,002385.SZ,大北农,饲料,主板,3.97,defense_first,stand_aside,transition,8.38,0%,reject,watch,51.30%,60.67%,18.87%,13.2,43.4,36.8,39.8,43.6,54.7,1,46.65%,47.26%,2.02%,92,0.68
2821,603729.SH,龙韵股份,广告包装,主板,17.25,defense_first,stand_aside,transition,8.38,0%,first_buy,watch,46.20%,56.60%,21.27%,33.0,35.8,40.2,39.8,46.7,57.6,38,33.55%,46.52%,0.77%,81,0.72
2822,002688.SZ,金河生物,农业综合,主板,5.93,defense_first,stand_aside,transition,8.37,0%,reject,candidate,57.70%,64.20%,17.83%,33.5,34.3,38.0,39.8,43.4,54.7,31,45.76%,40.27%,1.74%,79,0.77
2823,605018.SH,长华集团,汽车配件,主板,10.68,defense_first,stand_aside,transition,8.37,0%,reject,watch,52.10%,61.35%,18.03%,14.0,41.0,40.8,39.8,45.6,54.7,3,54.84%,54.21%,3.05%,91,0.68
2824,688416.SH,恒烁股份,半导体,科创板,72.81,defense_first,stand_aside,transition,8.37,0%,reject,watch,53.80%,63.61%,20.92%,16.5,40.4,20.2,39.8,46.0,50.1,0,48.94%,30.68%,1.49%,100,0.85
2825,601512.SH,中新集团,园区开发,主板,8.73,defense_first,stand_aside,transition,8.37,0%,reject,candidate,57.70%,62.97%,18.56%,13.0,43.3,39.7,39.8,48.9,56.3,16,58.45%,53.79%,3.38%,81,0.61
2826,000100.SZ,TCL科技,元器件,主板,4.32,defense_first,stand_aside,transition,8.36,0%,reject,watch,53.20%,61.01%,17.75%,13.6,40.0,39.4,39.8,46.1,56.3,0,54.24%,51.30%,2.84%,95,0.67
2827,688270.SH,臻镭科技,半导体,科创板,145.28,defense_first,stand_aside,transition,8.36,0%,reject,watch,51.00%,61.38%,17.91%,16.8,41.7,32.2,39.8,46.0,47.4,0,51.66%,56.80%,2.93%,96,0.70
2828,601952.SH,苏垦农发,种植业,主板,10.02,defense_first,stand_aside,transition,8.36,0%,reject,candidate,57.30%,60.10%,18.27%,53.2,42.1,28.8,39.8,39.9,54.5,27,29.12%,45.99%,0.53%,77,0.88
2829,601919.SH,中远海控,水运,主板,15.18,defense_first,stand_aside,transition,8.36,0%,reject,watch,46.60%,59.25%,17.75%,14.8,41.0,39.4,39.8,42.8,56.3,21,37.59%,40.71%,0.91%,86,0.68
2830,600226.SH,亨通股份,供气供热,主板,4.77,defense_first,stand_aside,transition,8.35,0%,reject,watch,52.40%,62.83%,19.64%,15.6,45.8,29.8,39.8,35.8,51.1,0,36.33%,30.09%,0.42%,100,0.87
2831,002562.SZ,兄弟科技,化学制药,主板,6.16,defense_first,stand_aside,transition,8.35,0%,reject,watch,40.60%,59.30%,19.04%,11.3,46.6,37.9,39.8,72.0,53.1,0,45.49%,47.17%,1.87%,100,0.71
2832,300483.SZ,首华燃气,石油开采,创业板,20.12,momentum_but_heavy_overhead,stand_aside,transition,8.35,0%,observe,watch,54.60%,64.51%,25.10%,13.2,33.5,28.8,39.8,30.6,53.0,37,60.78%,78.81%,4.88%,88,0.66
2833,002330.SZ,得利斯,食品,主板,4.74,defense_first,stand_aside,transition,8.35,0%,reject,watch,52.80%,62.63%,19.43%,12.2,42.0,37.9,39.8,51.4,54.7,17,57.29%,53.96%,3.29%,83,0.64
2834,600549.SH,厦门钨业,小金属,主板,56.00,defense_first,stand_aside,transition,8.34,0%,reject,watch,51.60%,61.59%,18.21%,14.5,60.1,34.9,39.8,41.6,53.5,0,47.61%,32.32%,1.39%,95,0.78
2835,301658.SZ,首航新能,电气设备,创业板,47.23,defense_first,stand_aside,transition,8.34,0%,reject,ready,70.40%,60.23%,25.78%,13.5,30.1,48.2,39.8,43.2,51.2,81,70.11%,61.08%,4.57%,100,0.87
